"","game_id","data_set","date","a1","a2","a3","a4","a5","h1","h2","h3","h4","h5","period","away_score","home_score","remaining_time","elapsed","play_length","play_id","team","event_type","assist","away","home","block","entered","left","num","opponent","outof","player","points","possession","reason","result","steal","type","shot_distance","original_x","original_y","converted_x","converted_y","description","periodTime","totalTime","playlength","ShotType","oppTeam","xx","yy"
"18237",22000039,"2020-21 Regular Season","2020-12-27","Mikal Bridges","Jae Crowder","Chris Paul","Deandre Ayton","Devin Booker","Harrison Barnes","Richaun Holmes","Marvin Bagley III","De'Aaron Fox","Buddy Hield",3,56,61,"0:09:07","0:02:53","0:00:18",242,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt jump shot",26,-112,232,36.2,28.2,"MISS Booker 26' 3PT Jump Shot",173,1613,18,"3P","SAC",-11.2,-18.55
"18240",22000039,"2020-21 Regular Season","2020-12-27","Mikal Bridges","Jae Crowder","Chris Paul","Deandre Ayton","Devin Booker","Harrison Barnes","Richaun Holmes","Marvin Bagley III","De'Aaron Fox","Buddy Hield",3,56,61,"0:08:53","0:03:07","0:00:06",245,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt running pull-up jump shot",26,-157,204,40.7,25.4,"MISS Booker 26' 3PT Running Pull-Up Jump Shot",187,1627,6,"3P","SAC",-15.7,-21.35
"18266",22000039,"2020-21 Regular Season","2020-12-27","Mikal Bridges","Cameron Johnson","Cameron Payne","Deandre Ayton","Devin Booker","Harrison Barnes","Richaun Holmes","Glenn Robinson III","Cory Joseph","Buddy Hield",3,65,68,"0:06:16","0:05:44","0:00:07",271,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",18,14,184,23.6,23.4,"Booker 18' Step Back Jump Shot (9 PTS)",344,1784,7,"2P","SAC",1.4,-23.35
"18272",22000039,"2020-21 Regular Season","2020-12-27","Mikal Bridges","Cameron Johnson","Cameron Payne","Deandre Ayton","Devin Booker","Harrison Barnes","Richaun Holmes","Glenn Robinson III","Cory Joseph","Buddy Hield",3,68,70,"0:05:43","0:06:17","0:00:06",277,"PHX","shot","Cameron Payne","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt jump shot",25,-66,238,31.6,28.8,"Booker 25' 3PT Jump Shot (12 PTS) (Payne 1 AST)",377,1817,6,"3P","SAC",-6.6,-17.95
"18279",22000039,"2020-21 Regular Season","2020-12-27","Mikal Bridges","Cameron Johnson","Cameron Payne","Deandre Ayton","Devin Booker","Hassan Whiteside","Tyrese Haliburton","Glenn Robinson III","Cory Joseph","Buddy Hield",3,69,70,"0:05:23","0:06:37","0:00:00",284,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Booker Free Throw 1 of 2 (13 PTS)",397,1837,0,"FT","SAC",NA,NA
"18282",22000039,"2020-21 Regular Season","2020-12-27","Mikal Bridges","Cameron Johnson","Cameron Payne","Deandre Ayton","Devin Booker","Hassan Whiteside","Tyrese Haliburton","Glenn Robinson III","Cory Joseph","Buddy Hield",3,70,70,"0:05:23","0:06:37","0:00:00",287,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 2 (14 PTS)",397,1837,0,"FT","SAC",NA,NA
"18284",22000039,"2020-21 Regular Season","2020-12-27","Mikal Bridges","Cameron Johnson","Cameron Payne","Frank Kaminsky","Devin Booker","Marvin Bagley III","Tyrese Haliburton","Glenn Robinson III","Cory Joseph","Buddy Hield",3,70,73,"0:04:51","0:07:09","0:00:17",289,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","fadeaway jumper",15,-120,88,37,13.8,"MISS Booker 15' Fadeaway Jumper",429,1869,17,"2P","SAC",-12,-32.95
"18303",22000039,"2020-21 Regular Season","2020-12-27","Langston Galloway","Cameron Johnson","Cameron Payne","Frank Kaminsky","Devin Booker","Marvin Bagley III","Tyrese Haliburton","Glenn Robinson III","Cory Joseph","De'Aaron Fox",3,77,74,"0:03:22","0:08:38","0:00:04",308,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving layup",2,-23,11,27.3,6.1,"Booker 3' Driving Layup (16 PTS)",518,1958,4,"2P","SAC",-2.3,-40.65
"18327",22000039,"2020-21 Regular Season","2020-12-27","Mikal Bridges","Cameron Johnson","Cameron Payne","Frank Kaminsky","Devin Booker","Harrison Barnes","Tyrese Haliburton","Richaun Holmes","Cory Joseph","Buddy Hield",3,88,78,"0:00:30","0:11:30","0:00:04",332,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt pullup jump shot",26,-58,254,30.8,30.4,"MISS Booker 26' 3PT Pullup Jump Shot",690,2130,4,"3P","SAC",-5.8,-16.35
"18379",22000039,"2020-21 Regular Season","2020-12-27","Cameron Johnson","Frank Kaminsky","Cameron Payne","Mikal Bridges","Devin Booker","Harrison Barnes","Richaun Holmes","Tyrese Haliburton","Buddy Hield","De'Aaron Fox",4,102,88,"0:06:34","0:05:26","0:00:03",384,"PHX","shot","","","","Buddy Hield","","",NA,"",NA,"Devin Booker",0,"","","missed","","layup",4,-1,39,25.1,8.9,"Hield BLOCK (1 BLK): MISS Booker 4' Running Layup",326,2486,3,"2P","SAC",-0.1,-37.85
"18390",22000039,"2020-21 Regular Season","2020-12-27","Jae Crowder","Frank Kaminsky","Cameron Payne","Mikal Bridges","Devin Booker","Harrison Barnes","Richaun Holmes","Tyrese Haliburton","Buddy Hield","De'Aaron Fox",4,107,88,"0:05:45","0:06:15","0:00:01",395,"PHX","shot","Cameron Payne","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","layup",2,2,17,24.8,6.7,"Booker 2' Running Finger Roll Layup (18 PTS) (Payne 4 AST)",375,2535,1,"2P","SAC",0.2,-40.05
"18394",22000039,"2020-21 Regular Season","2020-12-27","Jae Crowder","Frank Kaminsky","Cameron Payne","Mikal Bridges","Devin Booker","Harrison Barnes","Richaun Holmes","Tyrese Haliburton","Buddy Hield","De'Aaron Fox",4,107,88,"0:05:45","0:06:15","0:00:00",399,"PHX","free throw","","","","","","",1,"",1,"Devin Booker",0,"","","missed","","free throw 1/1",NA,NA,NA,NA,NA,"MISS Booker Free Throw 1 of 1",375,2535,0,"FT","SAC",NA,NA
"18397",22000039,"2020-21 Regular Season","2020-12-27","Jae Crowder","Frank Kaminsky","Cameron Payne","Mikal Bridges","Devin Booker","Marvin Bagley III","Richaun Holmes","Tyrese Haliburton","Buddy Hield","Kyle Guy",4,107,91,"0:05:13","0:06:47","0:00:23",402,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt jump shot",28,-28,284,27.8,33.4,"MISS Booker 29' 3PT Jump Shot",407,2567,23,"3P","SAC",-2.8,-13.35
"18408",22000039,"2020-21 Regular Season","2020-12-27","Jae Crowder","Frank Kaminsky","Cameron Payne","Mikal Bridges","Devin Booker","Marvin Bagley III","Glenn Robinson III","Tyrese Haliburton","Buddy Hield","Kyle Guy",4,109,93,"0:03:51","0:08:09","0:00:23",413,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",15,2,154,24.8,20.4,"Booker 15' Step Back Jump Shot (20 PTS)",489,2649,23,"2P","SAC",0.2,-26.35
"24686",22000053,"2020-21 Regular Season","2020-12-29","Steven Adams","Lonzo Ball","Brandon Ingram","Zion Williamson","Eric Bledsoe","Deandre Ayton","Mikal Bridges","Jae Crowder","Chris Paul","Devin Booker",1,20,21,"0:04:39","0:07:21","0:00:02",46,"PHX","shot","Jae Crowder","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt jump shot",23,-232,22,1.8,86.8,"Booker 3PT Jump Shot (3 PTS) (Crowder 1 AST)",441,441,2,"3P","NOP",-23.2,-39.55
"24864",22000053,"2020-21 Regular Season","2020-12-29","Brandon Ingram","Lonzo Ball","Zion Williamson","Steven Adams","Eric Bledsoe","Jae Crowder","Mikal Bridges","Chris Paul","Devin Booker","Deandre Ayton",3,44,68,"0:11:14","0:00:46","0:00:07",224,"PHX","shot","Chris Paul","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",16,54,155,30.4,73.5,"Booker 16' Jump Shot (5 PTS) (Paul 7 AST)",46,1486,7,"2P","NOP",5.4,-26.25
"24868",22000053,"2020-21 Regular Season","2020-12-29","Brandon Ingram","Lonzo Ball","Zion Williamson","Steven Adams","Eric Bledsoe","Jae Crowder","Mikal Bridges","Chris Paul","Devin Booker","Deandre Ayton",3,46,71,"0:10:19","0:01:41","0:00:04",228,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt running pull-up jump shot",26,-130,226,12,66.4,"MISS Booker 26' 3PT Running Pull-Up Jump Shot",101,1541,4,"3P","NOP",-13,-19.15
"24895",22000053,"2020-21 Regular Season","2020-12-29","Brandon Ingram","Lonzo Ball","Zion Williamson","Steven Adams","Eric Bledsoe","Jae Crowder","Mikal Bridges","Chris Paul","Devin Booker","Deandre Ayton",3,47,81,"0:06:11","0:05:49","0:00:17",255,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt pullup jump shot",26,-141,213,10.9,67.7,"MISS Booker 26' 3PT Pullup Jump Shot",349,1789,17,"3P","NOP",-14.1,-20.45
"24899",22000053,"2020-21 Regular Season","2020-12-29","Brandon Ingram","Lonzo Ball","Zion Williamson","Steven Adams","Eric Bledsoe","Jae Crowder","Mikal Bridges","Chris Paul","Devin Booker","Deandre Ayton",3,47,81,"0:05:49","0:06:11","0:00:06",259,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt jump shot",25,-174,184,7.6,70.6,"MISS Booker 25' 3PT Jump Shot",371,1811,6,"3P","NOP",-17.4,-23.35
"24906",22000053,"2020-21 Regular Season","2020-12-29","Brandon Ingram","Josh Hart","JJ Redick","Steven Adams","Eric Bledsoe","Jae Crowder","Mikal Bridges","Chris Paul","Devin Booker","Deandre Ayton",3,49,81,"0:05:18","0:06:42","0:00:23",266,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","layup",2,-18,8,23.2,88.2,"MISS Booker 2' Layup",402,1842,23,"2P","NOP",-1.8,-40.95
"24919",22000053,"2020-21 Regular Season","2020-12-29","Brandon Ingram","Josh Hart","JJ Redick","Steven Adams","Eric Bledsoe","Cameron Payne","Mikal Bridges","Dario Saric","Devin Booker","Cameron Johnson",3,55,86,"0:04:15","0:07:45","0:00:06",279,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt jump shot",23,-227,22,2.3,86.8,"MISS Booker 3PT Jump Shot",465,1905,6,"3P","NOP",-22.7,-39.55
"24922",22000053,"2020-21 Regular Season","2020-12-29","Brandon Ingram","Josh Hart","JJ Redick","Steven Adams","Eric Bledsoe","Cameron Payne","Mikal Bridges","Dario Saric","Devin Booker","Cameron Johnson",3,57,86,"0:03:45","0:08:15","0:00:15",282,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt jump shot",30,-168,250,8.2,64,"MISS Booker 30' 3PT Jump Shot",495,1935,15,"3P","NOP",-16.8,-16.75
"24932",22000053,"2020-21 Regular Season","2020-12-29","Brandon Ingram","Josh Hart","JJ Redick","Jaxson Hayes","Nickeil Alexander-Walker","Cameron Payne","Mikal Bridges","Dario Saric","Devin Booker","Cameron Johnson",3,59,89,"0:02:42","0:09:18","0:00:19",292,"PHX","shot","Cameron Payne","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt jump shot",25,-30,252,22,63.8,"Booker 25' 3PT Jump Shot (8 PTS) (Payne 3 AST)",558,1998,19,"3P","NOP",-3,-16.55
"31694",22000068,"2020-21 Regular Season","2020-12-31","Deandre Ayton","Chris Paul","Mikal Bridges","Devin Booker","Jae Crowder","Rudy Gobert","Donovan Mitchell","Bojan Bogdanovic","Royce O'Neale","Mike Conley",1,2,4,"0:10:44","0:01:16","0:00:11",12,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","driving layup",3,25,16,22.5,6.6,"MISS Booker 3' Driving Layup",76,76,11,"2P","UTA",2.5,-40.15
"31700",22000068,"2020-21 Regular Season","2020-12-31","Deandre Ayton","Chris Paul","Mikal Bridges","Devin Booker","Jae Crowder","Rudy Gobert","Donovan Mitchell","Bojan Bogdanovic","Royce O'Neale","Mike Conley",1,2,6,"0:10:07","0:01:53","0:00:09",18,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","3pt pullup jump shot",25,-60,247,31,29.7,"MISS Booker 25' 3PT Pullup Jump Shot",113,113,9,"3P","UTA",-6,-17.05
"31715",22000068,"2020-21 Regular Season","2020-12-31","Dario Saric","Chris Paul","Mikal Bridges","Devin Booker","Jae Crowder","Rudy Gobert","Donovan Mitchell","Bojan Bogdanovic","Royce O'Neale","Mike Conley",1,8,9,"0:08:14","0:03:46","0:00:03",33,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",11,-90,60,34,11,"MISS Booker 11' Pullup Jump Shot",226,226,3,"2P","UTA",-9,-35.75
"31727",22000068,"2020-21 Regular Season","2020-12-31","Dario Saric","Chris Paul","Mikal Bridges","Devin Booker","Jae Crowder","Derrick Favors","Donovan Mitchell","Bojan Bogdanovic","Royce O'Neale","Joe Ingles",1,10,11,"0:06:48","0:05:12","0:00:14",45,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",13,-132,-1,38.2,4.9,"MISS Booker 13' Step Back Jump Shot",312,312,14,"2P","UTA",-13.2,-41.85
"31746",22000068,"2020-21 Regular Season","2020-12-31","Dario Saric","Cameron Payne","Mikal Bridges","Devin Booker","Jae Crowder","Derrick Favors","Donovan Mitchell","Bojan Bogdanovic","Royce O'Neale","Joe Ingles",1,15,11,"0:04:24","0:07:36","0:00:09",64,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving layup",3,-27,11,27.7,6.1,"Booker 3' Driving Layup (2 PTS)",456,456,9,"2P","UTA",-2.7,-40.65
"31766",22000068,"2020-21 Regular Season","2020-12-31","Dario Saric","Cameron Payne","Langston Galloway","Devin Booker","Cameron Johnson","Rudy Gobert","Georges Niang","Jordan Clarkson","Mike Conley","Joe Ingles",1,17,19,"0:02:18","0:09:42","0:00:21",84,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving floating jump shot",10,68,78,18.2,12.8,"Booker 10' Driving Floating Jump Shot (4 PTS)",582,582,21,"2P","UTA",6.8,-33.95
"31777",22000068,"2020-21 Regular Season","2020-12-31","Frank Kaminsky","Cameron Payne","Langston Galloway","Devin Booker","Cameron Johnson","Rudy Gobert","Georges Niang","Jordan Clarkson","Mike Conley","Joe Ingles",1,19,19,"0:01:23","0:10:37","0:00:05",95,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","dunk",2,-16,11,26.6,6.1,"Booker 2' Running Dunk (6 PTS)",637,637,5,"2P","UTA",-1.6,-40.65
"31786",22000068,"2020-21 Regular Season","2020-12-31","Frank Kaminsky","Cameron Payne","Langston Galloway","Devin Booker","Cameron Johnson","Rudy Gobert","Georges Niang","Jordan Clarkson","Mike Conley","Joe Ingles",1,21,20,"0:00:39","0:11:21","0:00:05",104,"PHX","shot","Langston Galloway","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",11,107,29,14.3,7.9,"Booker 11' Running Pull-Up Jump Shot (8 PTS) (Galloway 1 AST)",681,681,5,"2P","UTA",10.7,-38.85
"31853",22000068,"2020-21 Regular Season","2020-12-31","Dario Saric","Devin Booker","Cameron Payne","Jae Crowder","Mikal Bridges","Bojan Bogdanovic","Jordan Clarkson","Royce O'Neale","Donovan Mitchell","Derrick Favors",2,34,29,"0:05:14","0:06:46","0:00:00",171,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",0,"","","missed","","free throw 1/2",NA,NA,NA,NA,NA,"MISS Booker Free Throw 1 of 2",406,1126,0,"FT","UTA",NA,NA
"31857",22000068,"2020-21 Regular Season","2020-12-31","Dario Saric","Devin Booker","Cameron Payne","Jae Crowder","Mikal Bridges","Bojan Bogdanovic","Jordan Clarkson","Royce O'Neale","Donovan Mitchell","Derrick Favors",2,35,29,"0:05:14","0:06:46","0:00:00",175,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 2 (9 PTS)",406,1126,0,"FT","UTA",NA,NA
"31866",22000068,"2020-21 Regular Season","2020-12-31","Dario Saric","Devin Booker","Cameron Payne","Jae Crowder","Mikal Bridges","Mike Conley","Joe Ingles","Royce O'Neale","Donovan Mitchell","Derrick Favors",2,42,31,"0:03:47","0:08:13","0:00:00",184,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",1,"","","made","","free throw flagrant 1/2",NA,NA,NA,NA,NA,"Booker Free Throw Flagrant 1 of 2 (10 PTS)",493,1213,0,"FT","UTA",NA,NA
"31867",22000068,"2020-21 Regular Season","2020-12-31","Dario Saric","Devin Booker","Cameron Payne","Jae Crowder","Mikal Bridges","Mike Conley","Joe Ingles","Royce O'Neale","Donovan Mitchell","Derrick Favors",2,43,31,"0:03:47","0:08:13","0:00:00",185,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw flagrant 2/2",NA,NA,NA,NA,NA,"Booker Free Throw Flagrant 2 of 2 (11 PTS)",493,1213,0,"FT","UTA",NA,NA
"31914",22000068,"2020-21 Regular Season","2020-12-31","Mikal Bridges","Deandre Ayton","Devin Booker","Chris Paul","Jae Crowder","Mike Conley","Rudy Gobert","Donovan Mitchell","Royce O'Neale","Bojan Bogdanovic",3,55,49,"0:10:06","0:01:54","0:00:15",232,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",9,28,87,22.2,13.7,"MISS Booker 9' Pullup Jump Shot",114,1554,15,"2P","UTA",2.8,-33.05
"31917",22000068,"2020-21 Regular Season","2020-12-31","Mikal Bridges","Deandre Ayton","Devin Booker","Chris Paul","Jae Crowder","Mike Conley","Rudy Gobert","Donovan Mitchell","Royce O'Neale","Bojan Bogdanovic",3,57,51,"0:09:39","0:02:21","0:00:14",235,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",18,123,126,12.7,17.6,"Booker 18' Step Back Jump Shot (13 PTS)",141,1581,14,"2P","UTA",12.3,-29.15
"31931",22000068,"2020-21 Regular Season","2020-12-31","Mikal Bridges","Deandre Ayton","Devin Booker","Chris Paul","Jae Crowder","Mike Conley","Rudy Gobert","Donovan Mitchell","Royce O'Neale","Bojan Bogdanovic",3,59,54,"0:08:41","0:03:19","0:00:07",249,"PHX","shot","Chris Paul","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",16,6,157,24.4,20.7,"Booker 16' Pullup Jump Shot (15 PTS) (Paul 4 AST)",199,1639,7,"2P","UTA",0.6,-26.05
"31943",22000068,"2020-21 Regular Season","2020-12-31","Mikal Bridges","Deandre Ayton","Devin Booker","Chris Paul","Jae Crowder","Mike Conley","Rudy Gobert","Donovan Mitchell","Royce O'Neale","Bojan Bogdanovic",3,67,58,"0:06:35","0:05:25","0:00:16",261,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",16,123,99,12.7,14.9,"Booker 16' Pullup Jump Shot (17 PTS)",325,1765,16,"2P","UTA",12.3,-31.85
"31974",22000068,"2020-21 Regular Season","2020-12-31","Mikal Bridges","Dario Saric","Devin Booker","Cameron Johnson","Cameron Payne","Derrick Favors","Joe Ingles","Donovan Mitchell","Royce O'Neale","Jordan Clarkson",3,72,63,"0:03:29","0:08:31","0:00:08",292,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",18,111,137,13.9,18.7,"MISS Booker 18' Step Back Jump Shot",511,1951,8,"2P","UTA",11.1,-28.05
"31988",22000068,"2020-21 Regular Season","2020-12-31","Mikal Bridges","Dario Saric","Devin Booker","Cameron Johnson","Cameron Payne","Georges Niang","Joe Ingles","Mike Conley","Rudy Gobert","Jordan Clarkson",3,74,63,"0:02:50","0:09:10","0:00:00",306,"PHX","free throw","","","","","","",1,"",2,"Devin Booker",0,"","","missed","","free throw 1/2",NA,NA,NA,NA,NA,"MISS Booker Free Throw 1 of 2",550,1990,0,"FT","UTA",NA,NA
"31991",22000068,"2020-21 Regular Season","2020-12-31","Mikal Bridges","Dario Saric","Devin Booker","Cameron Johnson","Cameron Payne","Georges Niang","Joe Ingles","Mike Conley","Rudy Gobert","Jordan Clarkson",3,75,63,"0:02:50","0:09:10","0:00:00",309,"PHX","free throw","","","","","","",2,"",2,"Devin Booker",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Booker Free Throw 2 of 2 (18 PTS)",550,1990,0,"FT","UTA",NA,NA
"32084",22000068,"2020-21 Regular Season","2020-12-31","Chris Paul","Deandre Ayton","Jae Crowder","Mikal Bridges","Devin Booker","Mike Conley","Donovan Mitchell","Royce O'Neale","Joe Ingles","Rudy Gobert",4,96,82,"0:04:06","0:07:54","0:00:15",402,"PHX","shot","","","","Royce O'Neale","","",NA,"",NA,"Devin Booker",0,"","","missed","","jump shot",12,36,120,21.4,17,"O'Neale BLOCK (1 BLK): MISS Booker 13' Jump Shot",474,2634,15,"2P","UTA",3.6,-29.75
"32091",22000068,"2020-21 Regular Season","2020-12-31","Chris Paul","Deandre Ayton","Jae Crowder","Mikal Bridges","Devin Booker","Mike Conley","Donovan Mitchell","Royce O'Neale","Joe Ingles","Rudy Gobert",4,98,87,"0:03:03","0:08:57","0:00:22",409,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","driving floating jump shot",8,11,75,23.9,12.5,"Booker 8' Driving Floating Jump Shot (20 PTS)",537,2697,22,"2P","UTA",1.1,-34.25
"32093",22000068,"2020-21 Regular Season","2020-12-31","Chris Paul","Deandre Ayton","Jae Crowder","Mikal Bridges","Devin Booker","Mike Conley","Donovan Mitchell","Royce O'Neale","Joe Ingles","Rudy Gobert",4,98,87,"0:03:03","0:08:57","0:00:00",411,"PHX","free throw","","","","","","",1,"",1,"Devin Booker",0,"","","missed","","free throw 1/1",NA,NA,NA,NA,NA,"MISS Booker Free Throw 1 of 1",537,2697,0,"FT","UTA",NA,NA
"32100",22000068,"2020-21 Regular Season","2020-12-31","Chris Paul","Deandre Ayton","Jae Crowder","Mikal Bridges","Devin Booker","Mike Conley","Donovan Mitchell","Royce O'Neale","Joe Ingles","Rudy Gobert",4,100,93,"0:01:42","0:10:18","0:00:02",418,"PHX","shot","Chris Paul","","","","","",NA,"",NA,"Devin Booker",2,"","","made","","jump shot",17,-124,120,37.4,17,"Booker 17' Jump Shot (22 PTS) (Paul 7 AST)",618,2778,2,"2P","UTA",-12.4,-29.75
"32104",22000068,"2020-21 Regular Season","2020-12-31","Chris Paul","Deandre Ayton","Jae Crowder","Mikal Bridges","Devin Booker","Mike Conley","Donovan Mitchell","Royce O'Neale","Joe Ingles","Rudy Gobert",4,103,93,"0:01:11","0:10:49","0:00:20",422,"PHX","shot","","","","","","",NA,"",NA,"Devin Booker",3,"","","made","","3pt step back jump shot",25,-188,163,43.8,21.3,"Booker 25' 3PT Step Back Jump Shot (25 PTS)",649,2809,20,"3P","UTA",-18.8,-25.45
