"","game_id","data_set","date","a1","a2","a3","a4","a5","h1","h2","h3","h4","h5","period","away_score","home_score","remaining_time","elapsed","play_length","play_id","team","event_type","assist","away","home","block","entered","left","num","opponent","outof","player","points","possession","reason","result","steal","type","shot_distance","original_x","original_y","converted_x","converted_y","description","periodTime","totalTime","playlength","ShotType","oppTeam","xx","yy"
"296535",22000666,"2020-21 Regular Season","2021-03-23","Jeff Green","Bruce Brown","DeAndre Jordan","James Harden","Joe Harris","Rodney Hood","Derrick Jones Jr.","Damian Lillard","Enes Kanter","Gary Trent Jr.",2,59,62,"0:01:56","0:10:04","0:00:00",206,"BKN","free throw","","","","","","",2,"",2,"James Harden",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Harden Free Throw 2 of 2 (13 PTS)",604,1324,0,"FT","POR",NA,NA
"296546",22000666,"2020-21 Regular Season","2021-03-23","Jeff Green","Bruce Brown","DeAndre Jordan","James Harden","Joe Harris","CJ McCollum","Derrick Jones Jr.","Damian Lillard","Enes Kanter","Gary Trent Jr.",2,63,64,"0:00:44","0:11:16","0:00:12",217,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","layup",1,11,1,23.9,5.1,"Harden 1' Driving Finger Roll Layup (15 PTS)",676,1396,12,"2P","POR",1.1,-41.65
"296550",22000666,"2020-21 Regular Season","2021-03-23","Jeff Green","Bruce Brown","DeAndre Jordan","James Harden","Joe Harris","CJ McCollum","Derrick Jones Jr.","Damian Lillard","Enes Kanter","Gary Trent Jr.",2,63,66,"0:00:29","0:11:31","0:00:09",221,"BKN","shot","","","","Enes Kanter","","",NA,"",NA,"James Harden",0,"","","missed","","driving layup",2,-13,18,26.3,6.8,"Kanter BLOCK (1 BLK): MISS Harden 2' Driving Layup",691,1411,9,"2P","POR",-1.3,-39.95
"296556",22000666,"2020-21 Regular Season","2021-03-23","Jeff Green","Bruce Brown","DeAndre Jordan","James Harden","Joe Harris","CJ McCollum","Rodney Hood","Damian Lillard","Enes Kanter","Gary Trent Jr.",2,65,66,"0:00:00","0:12:00","0:00:00",227,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt pullup jump shot",45,104,441,14.6,49.1,"MISS Harden 45' 3PT Pullup Jump Shot",720,1440,0,"3P","POR",10.4,2.35
"296564",22000666,"2020-21 Regular Season","2021-03-23","Jeff Green","James Harden","DeAndre Jordan","Bruce Brown","Joe Harris","CJ McCollum","Derrick Jones Jr.","Robert Covington","Damian Lillard","Enes Kanter",3,67,66,"0:11:19","0:00:41","0:00:11",235,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving floating jump shot",9,-23,85,27.3,13.5,"Harden 9' Driving Floating Jump Shot (17 PTS)",41,1481,11,"2P","POR",-2.3,-33.25
"296566",22000666,"2020-21 Regular Season","2021-03-23","Jeff Green","James Harden","DeAndre Jordan","Bruce Brown","Joe Harris","CJ McCollum","Derrick Jones Jr.","Robert Covington","Damian Lillard","Enes Kanter",3,67,68,"0:10:44","0:01:16","0:00:16",237,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt pullup jump shot",25,38,246,21.2,29.6,"MISS Harden 25' 3PT Pullup Jump Shot",76,1516,16,"3P","POR",3.8,-17.15
"296573",22000666,"2020-21 Regular Season","2021-03-23","Jeff Green","James Harden","DeAndre Jordan","Bruce Brown","Joe Harris","CJ McCollum","Derrick Jones Jr.","Robert Covington","Damian Lillard","Enes Kanter",3,69,71,"0:09:48","0:02:12","0:00:00",244,"BKN","free throw","","","","","","",1,"",2,"James Harden",0,"","","missed","","free throw 1/2",NA,NA,NA,NA,NA,"MISS Harden Free Throw 1 of 2",132,1572,0,"FT","POR",NA,NA
"296575",22000666,"2020-21 Regular Season","2021-03-23","Jeff Green","James Harden","DeAndre Jordan","Bruce Brown","Joe Harris","CJ McCollum","Derrick Jones Jr.","Robert Covington","Damian Lillard","Enes Kanter",3,70,71,"0:09:48","0:02:12","0:00:00",246,"BKN","free throw","","","","","","",2,"",2,"James Harden",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Harden Free Throw 2 of 2 (18 PTS)",132,1572,0,"FT","POR",NA,NA
"296584",22000666,"2020-21 Regular Season","2021-03-23","Jeff Green","James Harden","DeAndre Jordan","Bruce Brown","Joe Harris","CJ McCollum","Derrick Jones Jr.","Robert Covington","Damian Lillard","Enes Kanter",3,70,77,"0:08:13","0:03:47","0:00:19",255,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",25,55,248,19.5,29.8,"MISS Harden 25' 3PT Step Back Jump Shot",227,1667,19,"3P","POR",5.5,-16.95
"296594",22000666,"2020-21 Regular Season","2021-03-23","Jeff Green","James Harden","DeAndre Jordan","Bruce Brown","Joe Harris","CJ McCollum","Derrick Jones Jr.","Robert Covington","Damian Lillard","Enes Kanter",3,75,77,"0:07:25","0:04:35","0:00:11",265,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","driving floating bank jump shot",4,29,29,22.1,7.9,"Harden 4' Driving Floating Bank Jump Shot (20 PTS)",275,1715,11,"2P","POR",2.9,-38.85
"296620",22000666,"2020-21 Regular Season","2021-03-23","Jeff Green","James Harden","DeAndre Jordan","Bruce Brown","Joe Harris","CJ McCollum","Derrick Jones Jr.","Robert Covington","Damian Lillard","Enes Kanter",3,78,81,"0:05:44","0:06:16","0:00:00",291,"BKN","free throw","","","","","","",1,"",2,"James Harden",1,"","","made","","free throw 1/2",NA,NA,NA,NA,NA,"Harden Free Throw 1 of 2 (21 PTS)",376,1816,0,"FT","POR",NA,NA
"296621",22000666,"2020-21 Regular Season","2021-03-23","Jeff Green","James Harden","DeAndre Jordan","Bruce Brown","Joe Harris","CJ McCollum","Derrick Jones Jr.","Robert Covington","Damian Lillard","Enes Kanter",3,79,81,"0:05:44","0:06:16","0:00:00",292,"BKN","free throw","","","","","","",2,"",2,"James Harden",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Harden Free Throw 2 of 2 (22 PTS)",376,1816,0,"FT","POR",NA,NA
"296624",22000666,"2020-21 Regular Season","2021-03-23","Nicolas Claxton","James Harden","Timothe Luwawu-Cabarrot","Blake Griffin","Joe Harris","CJ McCollum","Derrick Jones Jr.","Carmelo Anthony","Damian Lillard","Enes Kanter",3,79,81,"0:05:14","0:06:46","0:00:08",295,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","3pt step back jump shot",25,150,196,10,24.6,"MISS Harden 25' 3PT Step Back Jump Shot",406,1846,8,"3P","POR",15,-22.15
"296629",22000666,"2020-21 Regular Season","2021-03-23","Nicolas Claxton","James Harden","Timothe Luwawu-Cabarrot","Blake Griffin","Joe Harris","CJ McCollum","Derrick Jones Jr.","Carmelo Anthony","Damian Lillard","Enes Kanter",3,84,83,"0:04:15","0:07:45","0:00:04",300,"BKN","shot","","","","","","",NA,"",NA,"James Harden",2,"","","made","","layup",2,-11,13,26.1,6.3,"Harden 2' Running Finger Roll Layup (24 PTS)",465,1905,4,"2P","POR",-1.1,-40.45
"296639",22000666,"2020-21 Regular Season","2021-03-23","Nicolas Claxton","James Harden","Timothe Luwawu-Cabarrot","Blake Griffin","Tyler Johnson","CJ McCollum","Rodney Hood","Carmelo Anthony","Damian Lillard","Enes Kanter",3,84,88,"0:03:00","0:09:00","0:00:12",310,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","driving layup",3,-18,27,26.8,7.7,"MISS Harden 3' Driving Layup",540,1980,12,"2P","POR",-1.8,-39.05
"296657",22000666,"2020-21 Regular Season","2021-03-23","Nicolas Claxton","James Harden","Timothe Luwawu-Cabarrot","Blake Griffin","Tyler Johnson","Gary Trent Jr.","Rodney Hood","Carmelo Anthony","Damian Lillard","Enes Kanter",3,89,88,"0:01:28","0:10:32","0:00:00",328,"BKN","free throw","","","","","","",1,"",2,"James Harden",0,"","","missed","","free throw 1/2",NA,NA,NA,NA,NA,"MISS Harden Free Throw 1 of 2",632,2072,0,"FT","POR",NA,NA
"296659",22000666,"2020-21 Regular Season","2021-03-23","Nicolas Claxton","James Harden","Timothe Luwawu-Cabarrot","Blake Griffin","Tyler Johnson","Gary Trent Jr.","Rodney Hood","Carmelo Anthony","Damian Lillard","Enes Kanter",3,90,88,"0:01:28","0:10:32","0:00:00",330,"BKN","free throw","","","","","","",2,"",2,"James Harden",1,"","","made","","free throw 2/2",NA,NA,NA,NA,NA,"Harden Free Throw 2 of 2 (25 PTS)",632,2072,0,"FT","POR",NA,NA
"296715",22000666,"2020-21 Regular Season","2021-03-23","Tyler Johnson","James Harden","Blake Griffin","Jeff Green","Timothe Luwawu-Cabarrot","Gary Trent Jr.","Enes Kanter","Robert Covington","CJ McCollum","Damian Lillard",4,105,100,"0:07:41","0:04:19","0:00:16",386,"BKN","shot","","","","","","",NA,"",NA,"James Harden",0,"","","missed","","driving floating jump shot",4,-38,20,28.8,7,"MISS Harden 4' Driving Floating Jump Shot",259,2419,16,"2P","POR",-3.8,-39.75
